id_denuncia;tipo_de_denuncia;id_violencia;tipo_violencia;periodo_dia;endereco;estado;nome;idade;identidade_de_genero;orientacao_sexual;etnia;escolaridade;genero_biologico
554;Outros;554;Psicologica;Manha;Esplanada Ribeiro, 942;XX;Dr. Matheus Moreira;24;Homem Transgenero;Bissexual;Pardo;Ensino Superior Completo;Masculino
555;Outros;555;Moral;Noite;Núcleo Sales, 131;SE;Dra. Ana Silva;nan;Homem Transgenero;Bissexual;Pardo;Ensino Medio Incompleto;Masculino
556;Agressao;556;Moral;Manha;Colônia de Rios, 982;MS;Mirella Camargo;nan;Homem Cisgenero;Heterossexual;Indigena;Pos-graduacao;Masculino
557;Invalido;557;Patrimonial;Noite;Chácara Aylla Sampaio, 657;SC;Vitor Hugo Macedo;103;Homem Cisgenero;Bissexual;Pardo;Ensino Medio Incompleto;Feminino
558;Violencia Domestica;558;Patrimonial;Noite;Pátio Ravy Pastor, 227;XX;Yan Oliveira;71;Homem Cisgenero;Assexual;Branco;Ensino Medio Incompleto;Feminino
559;Violencia Domestica;559;Sexual;Madrugada;Parque Breno Câmara, 682;RS;Melissa Sousa;73;Mulher Transgenero;Assexual;Amarelo;Ensino Superior Incompleto;Masculino
560;Outros;560;Patrimonial;Madrugada;Vale de Teixeira, 558;GO;Benício Barros;137;Mulher Cisgenero;Pansexual;Negro;Ensino Medio Completo;Feminino
561;Assedio;561;Psicologica;Noite;Loteamento de Gomes, 715;PA;Dra. Mariah da Paz;145;Mulher Cisgenero;Homossexual;Amarelo;Ensino Fundamental Incompleto;Feminino
562;;562;Fisica;Madrugada;;;;27;;;;;
563;Invalido;563;Patrimonial;Madrugada;Conjunto Ravy das Neves, 980;AM;Luan Fernandes;107;Homem Cisgenero;Homossexual;Negro;Ensino Fundamental Incompleto;Masculino
564;Invalido;564;Psicologica;Noite;Quadra Marcela Farias, 292;PB;Bruno Gonçalves;49;Mulher Transgenero;Assexual;Branco;Ensino Superior Incompleto;Masculino
565;Invalido;565;Fisica;Madrugada;Jardim de Castro, 189;SP;Fernando Nunes;100;Mulher Cisgenero;Assexual;Amarelo;Ensino Superior Completo;Masculino
566;;566;Moral;Tarde;;;;1;;;;;
567;Invalido;567;Moral;Noite;Trecho Isis Abreu, 357;AP;Dra. Maria Helena Caldeira;3;Nao-Binario;Bissexual;Pardo;Ensino Superior Incompleto;Masculino
568;Invalido;568;Moral;Noite;Distrito Isadora Lima, 923;AP;Dra. Agatha Caldeira;100;Homem Transgenero;Homossexual;Branco;Ensino Fundamental Completo;Masculino
569;;569;Sexual;Madrugada;;;;46;;;;;
570;Agressao;570;Psicologica;Tarde;Passarela da Cunha, 747;XX;Igor Nogueira;19;Nao-Binario;Bissexual;Amarelo;Ensino Fundamental Incompleto;Feminino
571;Agressao;571;Moral;Madrugada;Feira Rocha, 318;XX;Vitor Viana;53;Mulher Cisgenero;Heterossexual;Pardo;Ensino Fundamental Incompleto;Masculino
572;;572;Psicologica;Tarde;;;;14;;;;;
573;Discriminacao;573;Moral;Tarde;Trecho Amanda Nogueira, 537;XX;Maria Sophia Porto;51;Homem Transgenero;Homossexual;Branco;Ensino Superior Incompleto;Masculino
574;Discriminacao;574;Moral;Manha;Feira Mendonça, 944;RO;Maria Laura Machado;nan;Nao-Binario;Heterossexual;Negro;Ensino Superior Completo;Feminino
575;Invalido;575;Sexual;Noite;Favela Cunha, 485;GO;Maria Isis Rezende;70;Mulher Cisgenero;Pansexual;Negro;Ensino Medio Incompleto;Feminino
576;Invalido;576;Moral;Tarde;Largo Costela, 386;MT;Luiz Fernando Fogaça;20;Nao-Binario;Bissexual;Amarelo;Ensino Fundamental Completo;Feminino
577;;577;Sexual;Noite;;;;22;;;;;
578;Outros;578;Sexual;Manha;Viela Jesus, 546;CE;Antony da Cruz;62;Mulher Transgenero;Bissexual;Pardo;Ensino Medio Incompleto;Masculino
579;Violencia Domestica;579;Patrimonial;Madrugada;Estrada Murilo Cardoso, 229;RN;Srta. Eduarda das Neves;22;Homem Transgenero;Heterossexual;Amarelo;Ensino Medio Incompleto;Masculino
580;Outros;580;Moral;Noite;Praia Montenegro, 282;AP;Isabela Sampaio;nan;Homem Transgenero;Heterossexual;Branco;Ensino Fundamental Incompleto;Masculino
581;Assedio;581;Sexual;Tarde;Núcleo Cassiano, 85;PR;Sra. Marina Vargas;nan;Homem Cisgenero;Bissexual;Pardo;Ensino Fundamental Incompleto;Feminino
582;;582;Patrimonial;Madrugada;;;;77;;;;;
583;Invalido;583;Psicologica;Madrugada;Área Benício da Paz, 78;PE;Letícia Cassiano;80;Nao-Binario;Assexual;Amarelo;Ensino Superior Incompleto;Feminino
584;Discriminacao;584;Fisica;Noite;Aeroporto de Guerra, 420;RS;Emanuella Dias;nan;Homem Transgenero;Pansexual;Negro;Ensino Superior Incompleto;Masculino
585;Assedio;585;Fisica;Manha;Fazenda Souza, 464;XX;Marina Nascimento;75;Homem Transgenero;Heterossexual;Negro;Ensino Medio Incompleto;Masculino
586;;586;Fisica;Madrugada;;;;43;;;;;
587;Outros;587;Patrimonial;Tarde;Setor Ester Dias, 127;MS;Maria Helena Caldeira;39;Homem Cisgenero;Bissexual;Pardo;Pos-graduacao;Masculino
588;;588;Sexual;Noite;;;;15;;;;;
589;;589;Moral;Noite;;;;85;;;;;
590;Outros;590;Fisica;Madrugada;Via de Sousa, 635;XX;Vicente Duarte;27;Homem Cisgenero;Assexual;Negro;Ensino Medio Incompleto;Masculino
591;Assedio;591;Psicologica;Noite;Distrito de Viana, 290;XX;Igor Fernandes;26;Mulher Transgenero;Bissexual;Negro;Ensino Medio Completo;Masculino
592;Invalido;592;Patrimonial;Manha;Parque de Lima, 740;AC;Clarice Macedo;101;Mulher Cisgenero;Homossexual;Indigena;Pos-graduacao;Masculino
593;Outros;593;Moral;Noite;Feira Mariah Moura, 294;XX;Ana Sophia Sá;101;Nao-Binario;Heterossexual;Indigena;Pos-graduacao;Feminino
594;Discriminacao;594;Psicologica;Tarde;Trecho Isabela Alves, 931;PE;Benicio Costela;61;Mulher Cisgenero;Assexual;Negro;Ensino Fundamental Completo;Feminino
595;;595;Sexual;Manha;;;;20;;;;;
596;Invalido;596;Psicologica;Madrugada;Trevo Teixeira, 189;PE;Benjamim Novais;92;Nao-Binario;Pansexual;Indigena;Ensino Fundamental Incompleto;Masculino
597;Outros;597;Sexual;Madrugada;Viela de Camargo, 51;XX;Noah da Rocha;14;Mulher Transgenero;Assexual;Branco;Ensino Fundamental Completo;Masculino
598;;598;Moral;Tarde;;;;76;;;;;
599;Agressao;599;Patrimonial;Tarde;Estação Rezende, 403;SE;Lucas Gabriel Ferreira;76;Nao-Binario;Bissexual;Negro;Ensino Medio Incompleto;Masculino
600;Agressao;600;Psicologica;Noite;Vale Sousa, 101;CE;Aylla Costa;144;Nao-Binario;Bissexual;Negro;Ensino Fundamental Completo;Masculino
601;Agressao;601;Patrimonial;Manha;Vale de Sales, 722;MA;Leonardo Sousa;7;Homem Cisgenero;Assexual;Amarelo;Ensino Superior Completo;Masculino
602;Assedio;602;Psicologica;Madrugada;Sítio Ana Liz Costa, 630;MA;Ana Laura Cardoso;0;Mulher Cisgenero;Bissexual;Negro;Ensino Fundamental Incompleto;Feminino
603;Invalido;603;Sexual;Madrugada;Setor Ana Carolina Garcia, 219;RO;Fernanda da Mota;34;Nao-Binario;Heterossexual;Negro;Ensino Medio Completo;Masculino
604;Violencia Domestica;604;Fisica;Tarde;Distrito Cunha, 549;MT;Ravy Rodrigues;nan;Nao-Binario;Homossexual;Negro;Ensino Superior Incompleto;Feminino
605;;605;Moral;Manha;;;;66;;;;;
606;Invalido;606;Sexual;Noite;Trevo Otávio Cunha, 749;AP;Bella Rios;48;Nao-Binario;Homossexual;Indigena;Ensino Superior Completo;Masculino
607;;607;Sexual;Madrugada;;;;23;;;;;
608;Invalido;608;Fisica;Madrugada;Favela Pereira, 289;CE;Clarice Campos;106;Mulher Transgenero;Heterossexual;Amarelo;Ensino Superior Incompleto;Masculino
609;Violencia Domestica;609;Sexual;Noite;Viela Dante Machado, 829;PR;Luna Peixoto;12;Homem Transgenero;Assexual;Pardo;Ensino Fundamental Incompleto;Masculino
610;Invalido;610;Sexual;Madrugada;Lago Marques, 751;CE;Gabriel Brito;81;Nao-Binario;Assexual;Pardo;Ensino Superior Incompleto;Feminino
611;;611;Patrimonial;Madrugada;;;;69;;;;;
612;Violencia Domestica;612;Sexual;Tarde;Loteamento Carvalho, 95;XX;Larissa da Luz;3;Mulher Transgenero;Heterossexual;Amarelo;Pos-graduacao;Feminino
613;;613;Patrimonial;Noite;;;;19;;;;;
614;Agressao;614;Fisica;Madrugada;Vereda Ana Pastor, 787;XX;Gael Henrique Moreira;79;Mulher Transgenero;Assexual;Pardo;Ensino Superior Incompleto;Masculino
615;Assedio;615;Sexual;Noite;Trevo Sousa, 274;ES;Ana Julia Pimenta;17;Nao-Binario;Heterossexual;Negro;Ensino Fundamental Completo;Masculino
616;Discriminacao;616;Sexual;Madrugada;Condomínio Manuella Lopes, 483;ES;Anna Liz Rocha;191;Mulher Cisgenero;Assexual;Amarelo;Ensino Medio Completo;Masculino
617;Agressao;617;Patrimonial;Noite;Vila Davi Lucca Machado, 680;PE;Valentina Vieira;91;Mulher Transgenero;Pansexual;Pardo;Ensino Superior Completo;Masculino
618;Violencia Domestica;618;Moral;Tarde;Estação Machado, 613;MS;Pedro Henrique Cavalcanti;79;Nao-Binario;Pansexual;Branco;Ensino Medio Completo;Feminino
619;;619;Moral;Madrugada;;;;34;;;;;
620;Invalido;620;Fisica;Manha;Rua de Abreu, 963;CE;Dra. Maria Luiza Fonseca;64;Nao-Binario;Homossexual;Pardo;Ensino Medio Incompleto;Feminino
621;Assedio;621;Patrimonial;Manha;Vila Camila Peixoto, 124;AP;Oliver Pastor;nan;Homem Transgenero;Assexual;Branco;Ensino Fundamental Completo;Feminino
622;Assedio;622;Patrimonial;Madrugada;Lagoa de Viana, 902;RS;Juan Vieira;73;Homem Cisgenero;Pansexual;Negro;Ensino Superior Completo;Feminino
623;Outros;623;Moral;Madrugada;Vale de da Cruz, 537;AM;Sophie Pinto;193;Mulher Cisgenero;Bissexual;Negro;Pos-graduacao;Masculino
624;Outros;624;Fisica;Madrugada;Campo Ana Julia Barros, 223;MS;Bernardo da Conceição;50;Homem Transgenero;Assexual;Indigena;Ensino Medio Completo;Feminino
625;Violencia Domestica;625;Sexual;Manha;Via da Luz, 362;XX;Bruna Silva;37;Homem Cisgenero;Bissexual;Branco;Ensino Medio Incompleto;Feminino
626;Violencia Domestica;626;Psicologica;Tarde;Distrito das Neves, 102;PB;Enzo Gabriel Macedo;nan;Homem Cisgenero;Assexual;Branco;Ensino Medio Incompleto;Masculino
627;Invalido;627;Sexual;Noite;Condomínio de Lopes, 848;GO;Dra. Sophie da Cruz;93;Mulher Transgenero;Assexual;Amarelo;Ensino Fundamental Incompleto;Feminino
628;Violencia Domestica;628;Psicologica;Manha;Alameda Luiz Felipe Vieira, 25;RR;Dra. Antonella Correia;nan;Mulher Transgenero;Homossexual;Pardo;Ensino Superior Completo;Masculino
629;Invalido;629;Fisica;Tarde;Travessa de Aragão, 330;AC;Luana Teixeira;101;Mulher Cisgenero;Assexual;Negro;Pos-graduacao;Feminino
630;Invalido;630;Psicologica;Manha;Estrada Bryan Albuquerque, 274;DF;Allana Azevedo;52;Nao-Binario;Heterossexual;Amarelo;Ensino Superior Incompleto;Feminino
631;Violencia Domestica;631;Sexual;Noite;Residencial de Pimenta, 766;XX;Mariane Rios;3;Homem Transgenero;Homossexual;Indigena;Ensino Fundamental Incompleto;Masculino
632;;632;Patrimonial;Tarde;;;;72;;;;;
633;Invalido;633;Sexual;Madrugada;Lagoa Pereira, 120;RR;Marcos Vinicius Silveira;35;Homem Transgenero;Assexual;Branco;Ensino Superior Incompleto;Masculino
634;Outros;634;Fisica;Noite;Recanto Rezende, 795;SC;Sr. Theo Martins;1;Mulher Transgenero;Homossexual;Amarelo;Ensino Superior Completo;Masculino
635;Invalido;635;Patrimonial;Manha;Sítio Letícia Leão, 7;CE;Léo Moreira;68;Nao-Binario;Assexual;Branco;Ensino Fundamental Completo;Feminino
636;Invalido;636;Fisica;Noite;Estação Peixoto, 205;BA;Sr. Daniel Oliveira;104;Mulher Cisgenero;Assexual;Negro;Ensino Medio Completo;Feminino
637;Invalido;637;Moral;Noite;Distrito Vitória Nunes, 207;GO;Sra. Stella Pacheco;99;Mulher Transgenero;Assexual;Amarelo;Ensino Medio Completo;Masculino
638;Agressao;638;Patrimonial;Manha;Largo Maysa Novais, 876;TO;Dr. Joaquim Albuquerque;161;Homem Cisgenero;Bissexual;Branco;Pos-graduacao;Masculino
639;Assedio;639;Psicologica;Tarde;Quadra de da Costa, 803;MG;Isabelly Araújo;nan;Homem Cisgenero;Heterossexual;Negro;Ensino Medio Incompleto;Masculino
640;Discriminacao;640;Patrimonial;Madrugada;Alameda de das Neves, 359;XX;Sabrina Cavalcante;9;Mulher Transgenero;Homossexual;Indigena;Ensino Medio Completo;Masculino
641;Assedio;641;Fisica;Madrugada;Parque da Costa, 940;XX;Sra. Juliana Montenegro;92;Homem Cisgenero;Pansexual;Negro;Ensino Medio Incompleto;Feminino
642;;642;Sexual;Manha;;;;63;;;;;
643;;643;Moral;Noite;;;;80;;;;;
644;Assedio;644;Psicologica;Madrugada;Fazenda Lima, 924;XX;Caroline Camargo;101;Mulher Transgenero;Assexual;Indigena;Pos-graduacao;Feminino
645;Discriminacao;645;Patrimonial;Madrugada;Campo Farias, 878;RS;Sr. Caio Moreira;133;Homem Cisgenero;Heterossexual;Branco;Ensino Superior Incompleto;Feminino
646;Outros;646;Fisica;Madrugada;Lago de Novais, 758;RR;Srta. Eloá Alves;59;Mulher Cisgenero;Bissexual;Branco;Ensino Medio Incompleto;Feminino
647;Violencia Domestica;647;Moral;Manha;Praia Carvalho, 952;PI;Davi Lima;56;Mulher Cisgenero;Assexual;Amarelo;Ensino Superior Incompleto;Masculino
648;Outros;648;Patrimonial;Noite;Favela de Barros, 908;ES;Rael Pires;136;Nao-Binario;Heterossexual;Pardo;Ensino Superior Incompleto;Feminino
649;Violencia Domestica;649;Patrimonial;Manha;Distrito de Novaes, 444;SC;Luiz Miguel Nascimento;nan;Nao-Binario;Pansexual;Indigena;Ensino Medio Incompleto;Masculino
650;Invalido;650;Sexual;Madrugada;Alameda Oliveira, 633;MG;Valentina Moraes;49;Homem Cisgenero;Homossexual;Pardo;Ensino Fundamental Incompleto;Masculino
651;Outros;651;Sexual;Tarde;Favela Melissa Monteiro, 787;SP;Anthony Gomes;nan;Homem Cisgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Masculino
652;Discriminacao;652;Fisica;Manha;Núcleo de Câmara, 332;XX;Luísa Cardoso;59;Homem Cisgenero;Homossexual;Branco;Ensino Medio Incompleto;Masculino
653;Outros;653;Fisica;Tarde;Pátio Cardoso, 735;PR;Igor Cirino;nan;Nao-Binario;Homossexual;Negro;Ensino Fundamental Completo;Feminino
654;Discriminacao;654;Patrimonial;Madrugada;Vereda de Ramos, 677;XX;Olívia Alves;84;Nao-Binario;Assexual;Pardo;Ensino Fundamental Incompleto;Feminino
655;Outros;655;Fisica;Madrugada;Viela de Nascimento, 190;XX;Sr. Théo Cardoso;102;Nao-Binario;Bissexual;Branco;Ensino Fundamental Completo;Masculino
656;Invalido;656;Fisica;Manha;Residencial de Mendes, 25;BA;Luiz Otávio da Paz;13;Homem Transgenero;Assexual;Branco;Ensino Medio Completo;Masculino
657;Assedio;657;Patrimonial;Tarde;Alameda Thomas da Cunha, 971;PA;Miguel da Luz;91;Mulher Transgenero;Homossexual;Branco;Ensino Fundamental Completo;Feminino
658;Assedio;658;Psicologica;Noite;Colônia Gael Barros, 121;RJ;Luigi Vieira;nan;Mulher Cisgenero;Homossexual;Branco;Ensino Fundamental Completo;Feminino
659;Outros;659;Psicologica;Noite;Condomínio de Nascimento, 207;CE;Yasmin Caldeira;110;Mulher Transgenero;Pansexual;Amarelo;Ensino Medio Incompleto;Feminino
660;Outros;660;Fisica;Madrugada;Campo de Vieira, 503;PI;Sr. João Pedro Moura;105;Nao-Binario;Bissexual;Amarelo;Ensino Medio Completo;Feminino
661;Discriminacao;661;Sexual;Manha;Rodovia Luiz Fernando Pimenta, 766;MG;Enzo Barbosa;nan;Homem Cisgenero;Bissexual;Negro;Ensino Medio Completo;Feminino
662;Outros;662;Moral;Madrugada;Vila de Silveira, 147;XX;Otto Cunha;43;Mulher Cisgenero;Heterossexual;Indigena;Ensino Superior Completo;Feminino
663;;663;Sexual;Manha;;;;35;;;;;
664;Outros;664;Fisica;Noite;Condomínio de Nunes, 6;XX;Dra. Ana Lívia Macedo;21;Mulher Cisgenero;Bissexual;Indigena;Ensino Medio Completo;Masculino
665;Invalido;665;Patrimonial;Noite;Setor Brito, 272;PB;Calebe Silveira;50;Mulher Transgenero;Pansexual;Negro;Ensino Superior Incompleto;Masculino
666;Invalido;666;Fisica;Madrugada;Viaduto Noah Lima, 37;MG;Ana Liz da Luz;98;Homem Transgenero;Heterossexual;Branco;Ensino Medio Completo;Masculino
667;Violencia Domestica;667;Sexual;Tarde;Recanto Samuel Pinto, 287;PB;Brenda Costa;8;Homem Cisgenero;Heterossexual;Negro;Ensino Medio Incompleto;Masculino
668;Invalido;668;Moral;Madrugada;Trecho Henry Cavalcante, 946;PI;Oliver Siqueira;25;Homem Cisgenero;Assexual;Amarelo;Pos-graduacao;Feminino
669;Assedio;669;Patrimonial;Tarde;Campo Ana Luiza Rocha, 706;XX;Maria Júlia Ferreira;79;Mulher Transgenero;Heterossexual;Branco;Ensino Fundamental Incompleto;Feminino
670;Violencia Domestica;670;Patrimonial;Madrugada;Esplanada Arthur Guerra, 144;XX;Maria Júlia da Rosa;48;Homem Cisgenero;Homossexual;Negro;Ensino Fundamental Completo;Feminino
671;Agressao;671;Patrimonial;Manha;Chácara Carvalho, 419;XX;Leonardo Borges;62;Homem Cisgenero;Heterossexual;Negro;Ensino Superior Completo;Masculino
672;;672;Psicologica;Noite;;;;95;;;;;
673;Discriminacao;673;Moral;Manha;Loteamento Alexia Gonçalves, 6;XX;Rafaela Leão;50;Nao-Binario;Pansexual;Pardo;Ensino Fundamental Incompleto;Feminino
674;Invalido;674;Psicologica;Manha;Recanto Mateus Silva, 995;BA;Arthur Marques;108;Homem Transgenero;Bissexual;Amarelo;Ensino Superior Incompleto;Masculino
675;;675;Moral;Noite;;;;102;;;;;
676;Invalido;676;Fisica;Madrugada;Colônia Mendes, 752;PE;Gael Fogaça;79;Homem Cisgenero;Bissexual;Amarelo;Ensino Fundamental Completo;Masculino
677;;677;Patrimonial;Manha;;;;103;;;;;
678;Agressao;678;Sexual;Noite;Lagoa de Alves, 633;MG;Heloisa Silveira;0;Nao-Binario;Bissexual;Branco;Ensino Medio Completo;Feminino
679;;679;Psicologica;Noite;;;;6;;;;;
680;Discriminacao;680;Moral;Madrugada;Pátio de da Costa, 726;AL;Maria Laura Santos;94;Homem Cisgenero;Assexual;Indigena;Ensino Fundamental Incompleto;Masculino
681;;681;Sexual;Noite;;;;79;;;;;
682;Discriminacao;682;Patrimonial;Noite;Avenida Ribeiro, 648;PR;Bento Cavalcante;53;Homem Transgenero;Assexual;Negro;Ensino Fundamental Incompleto;Feminino
683;Invalido;683;Sexual;Tarde;Lagoa Rebeca Peixoto, 18;RR;Sabrina Peixoto;80;Mulher Cisgenero;Pansexual;Negro;Ensino Medio Completo;Feminino
684;Violencia Domestica;684;Psicologica;Manha;Vereda João Vitor Camargo, 272;RN;Liz Pastor;nan;Homem Transgenero;Pansexual;Negro;Ensino Superior Incompleto;Feminino
685;Violencia Domestica;685;Fisica;Tarde;Alameda de Albuquerque, 873;SC;Theo Sampaio;105;Homem Cisgenero;Heterossexual;Negro;Pos-graduacao;Masculino
686;Violencia Domestica;686;Sexual;Manha;Feira Montenegro, 333;CE;Sabrina Brito;99;Nao-Binario;Heterossexual;Amarelo;Ensino Medio Incompleto;Feminino
687;Agressao;687;Sexual;Noite;Largo de Guerra, 276;RO;Hadassa Duarte;83;Homem Cisgenero;Homossexual;Negro;Pos-graduacao;Masculino
688;Invalido;688;Moral;Madrugada;Área de Fernandes, 181;ES;Sophia Vieira;33;Homem Cisgenero;Assexual;Pardo;Ensino Superior Incompleto;Masculino
689;Invalido;689;Moral;Tarde;Quadra Silva, 854;MG;Luísa Mendes;11;Homem Cisgenero;Pansexual;Amarelo;Ensino Superior Completo;Feminino
690;;690;Fisica;Madrugada;;;;21;;;;;
691;Violencia Domestica;691;Fisica;Noite;Aeroporto Lívia da Cruz, 130;PI;Ester Camargo;60;Homem Transgenero;Pansexual;Branco;Ensino Superior Completo;Feminino
692;;692;Sexual;Manha;;;;70;;;;;
693;Discriminacao;693;Patrimonial;Manha;Colônia Pedro Lucas Barros, 763;AL;Maria Luiza Sales;174;Mulher Transgenero;Pansexual;Indigena;Ensino Medio Completo;Masculino
694;Invalido;694;Patrimonial;Manha;Conjunto Ana Lívia Garcia, 666;AL;Alícia da Conceição;101;Mulher Transgenero;Bissexual;Indigena;Ensino Fundamental Incompleto;Feminino
695;Outros;695;Psicologica;Noite;Estrada Bento Cirino, 569;PA;João Miguel Nascimento;69;Nao-Binario;Bissexual;Pardo;Ensino Fundamental Completo;Feminino
696;Agressao;696;Fisica;Madrugada;Conjunto Rodrigues, 219;SC;Liz Aragão;68;Mulher Transgenero;Pansexual;Amarelo;Ensino Superior Incompleto;Feminino
697;Discriminacao;697;Sexual;Manha;Aeroporto Novais, 90;PE;José Miguel Aragão;47;Mulher Cisgenero;Bissexual;Negro;Ensino Superior Incompleto;Masculino
698;Assedio;698;Sexual;Tarde;Morro de Rezende, 801;MT;Luiz Henrique Montenegro;29;Homem Cisgenero;Bissexual;Pardo;Ensino Medio Incompleto;Feminino
699;Discriminacao;699;Fisica;Manha;Feira Duarte, 976;PR;Sr. Cauã da Cunha;nan;Homem Transgenero;Pansexual;Indigena;Ensino Superior Completo;Masculino
700;Invalido;700;Sexual;Manha;Vale Raul Porto, 258;PB;Laís Oliveira;79;Homem Cisgenero;Heterossexual;Branco;Ensino Fundamental Incompleto;Masculino
701;Discriminacao;701;Moral;Tarde;Trecho de Peixoto, 623;XX;Nina Macedo;76;Mulher Transgenero;Homossexual;Amarelo;Ensino Fundamental Completo;Masculino
702;;702;Patrimonial;Manha;;;;103;;;;;
703;Invalido;703;Sexual;Manha;Alameda Sophie Santos, 840;PA;Lunna Nogueira;25;Homem Cisgenero;Pansexual;Amarelo;Ensino Fundamental Completo;Masculino
704;;704;Patrimonial;Manha;;;;5;;;;;
705;Discriminacao;705;Patrimonial;Tarde;Fazenda Lima, 83;PB;Srta. Ísis Siqueira;nan;Homem Transgenero;Assexual;Pardo;Ensino Fundamental Completo;Masculino
706;Agressao;706;Patrimonial;Noite;Núcleo Gael Henrique Ferreira, 280;MG;João Pedro Sampaio;nan;Mulher Transgenero;Bissexual;Negro;Ensino Medio Incompleto;Masculino
707;Assedio;707;Psicologica;Madrugada;Parque Silveira, 654;PI;Milena Santos;85;Nao-Binario;Heterossexual;Indigena;Ensino Medio Completo;Feminino
708;Agressao;708;Fisica;Tarde;Núcleo Pimenta, 1;XX;Lucas Abreu;107;Homem Transgenero;Pansexual;Branco;Ensino Medio Completo;Feminino
709;;709;Psicologica;Tarde;;;;6;;;;;
710;Violencia Domestica;710;Patrimonial;Noite;Colônia Teixeira, 868;DF;Henrique Rezende;69;Homem Cisgenero;Heterossexual;Amarelo;Ensino Medio Incompleto;Masculino
711;Discriminacao;711;Fisica;Tarde;Residencial Enrico Nascimento, 907;TO;Luiz Gustavo Ramos;78;Nao-Binario;Pansexual;Indigena;Ensino Fundamental Incompleto;Masculino
712;Violencia Domestica;712;Sexual;Noite;Aeroporto João Gabriel Lima, 931;PE;André Moreira;7;Mulher Transgenero;Pansexual;Pardo;Ensino Superior Completo;Masculino
713;Outros;713;Fisica;Madrugada;Viela de da Paz, 928;XX;Beatriz Novaes;109;Homem Transgenero;Homossexual;Negro;Ensino Medio Incompleto;Masculino
714;Violencia Domestica;714;Sexual;Madrugada;Favela Martins, 935;PA;João Lucas Leão;42;Mulher Transgenero;Pansexual;Indigena;Ensino Fundamental Completo;Masculino
715;Assedio;715;Fisica;Madrugada;Praça Cardoso, 790;MA;Valentina Souza;125;Homem Cisgenero;Assexual;Amarelo;Ensino Superior Incompleto;Masculino
716;Outros;716;Psicologica;Madrugada;Lago de da Mota, 960;DF;Esther da Conceição;174;Homem Transgenero;Pansexual;Negro;Pos-graduacao;Feminino
717;Violencia Domestica;717;Patrimonial;Manha;Trevo de Costa, 779;ES;Ravi Campos;nan;Mulher Cisgenero;Homossexual;Branco;Pos-graduacao;Feminino
718;Outros;718;Patrimonial;Madrugada;Pátio Albuquerque, 689;XX;Sr. Arthur Gabriel Martins;38;Homem Cisgenero;Homossexual;Negro;Ensino Superior Incompleto;Masculino
719;Outros;719;Fisica;Madrugada;Jardim da Rocha, 167;XX;Sr. Emanuel Leão;52;Homem Cisgenero;Heterossexual;Indigena;Ensino Medio Incompleto;Feminino
720;Outros;720;Patrimonial;Manha;Jardim Stella da Luz, 118;AL;Dr. Vitor Silveira;84;Homem Cisgenero;Homossexual;Pardo;Ensino Superior Incompleto;Feminino
721;Violencia Domestica;721;Psicologica;Tarde;Área Guilherme Santos, 979;XX;Sabrina Pimenta;5;Homem Transgenero;Homossexual;Branco;Ensino Superior Incompleto;Masculino
722;;722;Fisica;Noite;;;;45;;;;;
723;Agressao;723;Moral;Noite;Quadra Vitor Fogaça, 19;RS;Paulo da Cunha;110;Mulher Transgenero;Pansexual;Pardo;Ensino Medio Completo;Feminino
724;Assedio;724;Fisica;Noite;Pátio de Jesus, 91;XX;Bernardo Costa;3;Homem Transgenero;Homossexual;Pardo;Pos-graduacao;Feminino
725;Invalido;725;Sexual;Manha;Lagoa Carvalho, 288;SE;Valentim Ferreira;1;Nao-Binario;Bissexual;Pardo;Ensino Superior Incompleto;Masculino
726;Outros;726;Sexual;Madrugada;Parque Laura da Mota, 523;ES;Maria Laura Aragão;35;Homem Transgenero;Homossexual;Indigena;Ensino Superior Incompleto;Masculino
727;;727;Sexual;Madrugada;;;;89;;;;;
728;;728;Fisica;Manha;;;;65;;;;;
729;Invalido;729;Sexual;Noite;Avenida de da Mota, 580;RS;Brenda Costela;90;Mulher Cisgenero;Bissexual;Branco;Ensino Fundamental Completo;Feminino
730;Invalido;730;Sexual;Madrugada;Trecho de Borges, 104;CE;Maria Luísa Costa;7;Mulher Cisgenero;Pansexual;Amarelo;Ensino Superior Incompleto;Feminino
731;Agressao;731;Psicologica;Manha;Passarela Azevedo, 176;MA;Liam Sousa;55;Homem Transgenero;Bissexual;Pardo;Ensino Superior Completo;Feminino
732;Discriminacao;732;Psicologica;Noite;Colônia de da Conceição, 749;XX;Julia da Rosa;15;Nao-Binario;Homossexual;Branco;Pos-graduacao;Feminino
733;Outros;733;Psicologica;Tarde;Praça de Porto, 568;BA;Aylla Sales;105;Mulher Cisgenero;Homossexual;Negro;Ensino Superior Completo;Feminino
734;Assedio;734;Sexual;Noite;Recanto Cirino, 709;XX;Sra. Giovanna Moura;101;Homem Cisgenero;Bissexual;Indigena;Ensino Medio Incompleto;Feminino
735;Assedio;735;Psicologica;Tarde;Lagoa de Azevedo, 195;XX;João Vitor Vasconcelos;108;Nao-Binario;Heterossexual;Pardo;Ensino Superior Incompleto;Masculino
736;Outros;736;Moral;Tarde;Travessa Marina Rodrigues, 908;PI;Aylla da Cruz;163;Mulher Cisgenero;Pansexual;Indigena;Pos-graduacao;Feminino
