"ID";"TipoDenuncia";"IDViolencia";"TipoViolencia";"PeriodoDia";"Endereco";"Estado";"Nome";"Idade";"IdentidadeGenero";"OrientacaoSexual";"Etnia";"Escolaridade";"GeneroBiologico"
188;"violencia domestica";188;"moral";"manha";"vila de siqueira, 189";"pr";"mariana alves";55;"mulher transgenero";"bissexual";"pardo";"pos-graduacao";"masculino"
194;"violencia domestica";194;"moral";"madrugada";"colonia de das neves, 220";"mt";"gustavo peixoto";29;"nao-binario";"bissexual";"pardo";"ensino medio incompleto";"masculino"
195;"violencia domestica";195;"fisica";"tarde";"morro dante porto, 949";"rs";"heloisa ramos";58;"nao-binario";"assexual";"indigena";"ensino medio incompleto";"feminino"
196;"assedio";196;"patrimonial";"tarde";"setor martins, 828";"ma";"marcos vinicius rocha";14;"homem transgenero";"bissexual";"pardo";"pos-graduacao";"feminino"
201;"assedio";201;"psicologica";"manha";"vila de cassiano, 817";"ms";"augusto araujo";58;"mulher cisgenero";"bissexual";"pardo";"ensino superior incompleto";"feminino"
203;"assedio";203;"patrimonial";"noite";"aeroporto de albuquerque, 281";"pi";"breno freitas";20;"mulher cisgenero";"homossexual";"indigena";"ensino medio incompleto";"feminino"
206;"assedio";206;"moral";"tarde";"praca araujo, 916";"ac";"marcelo das neves";19;"mulher cisgenero";"assexual";"pardo";"ensino superior completo";"feminino"
207;"assedio";207;"psicologica";"noite";"alameda joao guilherme cunha, 120";"pr";"bento rodrigues";29;"homem cisgenero";"bissexual";"pardo";"ensino medio completo";"masculino"
212;"assedio";212;"patrimonial";"madrugada";"area da mata, 928";"pe";"davi dias";73;"mulher transgenero";"homossexual";"pardo";"ensino medio incompleto";"masculino"
226;"assedio";226;"fisica";"madrugada";"viela araujo, 564";"al";"carlos eduardo barbosa";93;"mulher cisgenero";"assexual";"pardo";"ensino superior incompleto";"feminino"
242;"assedio";242;"sexual";"manha";"alameda de mendes, 864";"mt";"enrico sa";86;"mulher cisgenero";"bissexual";"negro";"ensino superior incompleto";"feminino"
247;"assedio";247;"fisica";"noite";"distrito heloisa melo, 828";"ce";"raquel da mata";81;"mulher cisgenero";"pansexual";"pardo";"ensino medio completo";"feminino"
262;"assedio";262;"sexual";"noite";"condominio de silveira, 209";"ma";"davi lucas pimenta";24;"nao-binario";"homossexual";"amarelo";"ensino fundamental incompleto";"masculino"
272;"assedio";272;"patrimonial";"tarde";"feira liam gomes, 201";"df";"ana vitoria fonseca";52;"nao-binario";"pansexual";"amarelo";"ensino fundamental completo";"feminino"
276;"assedio";276;"psicologica";"tarde";"fazenda nunes, 870";"rs";"maria julia sales";65;"homem cisgenero";"homossexual";"branco";"ensino medio completo";"masculino"
282;"assedio";282;"psicologica";"manha";"via fernando machado, 69";"rj";"matteo guerra";55;"mulher transgenero";"pansexual";"negro";"ensino medio completo";"masculino"
288;"assedio";288;"patrimonial";"tarde";"loteamento yago garcia, 32";"ac";"helena camargo";78;"mulher transgenero";"assexual";"negro";"ensino superior completo";"masculino"
304;"assedio";304;"sexual";"manha";"lago mendes, 642";"rn";"ana julia camargo";55;"homem cisgenero";"homossexual";"amarelo";"ensino medio completo";"masculino"
317;"assedio";317;"fisica";"manha";"colonia mariane carvalho, 641";"sc";"leo gomes";56;"homem cisgenero";"assexual";"negro";"ensino medio incompleto";"masculino"
318;"assedio";318;"sexual";"madrugada";"vereda juan alves, 863";"ms";"laura moraes";72;"homem transgenero";"assexual";"negro";"ensino fundamental incompleto";"feminino"
321;"assedio";321;"psicologica";"tarde";"estacao abreu, 53";"se";"joao guilherme silveira";50;"mulher cisgenero";"assexual";"indigena";"ensino fundamental completo";"feminino"
322;"assedio";322;"moral";"noite";"passarela de oliveira, 175";"rr";"jose miguel monteiro";36;"homem transgenero";"heterossexual";"indigena";"pos-graduacao";"feminino"
328;"assedio";328;"patrimonial";"noite";"condominio de da paz, 594";"ce";"laura fernandes";80;"homem cisgenero";"assexual";"branco";"ensino superior completo";"masculino"
334;"assedio";334;"moral";"madrugada";"praca camila pastor, 538";"ce";"hellena pires";55;"homem transgenero";"assexual";"pardo";"ensino fundamental incompleto";"feminino"
335;"assedio";335;"patrimonial";"madrugada";"morro moraes, 572";"ms";"olivia vieira";100;"homem transgenero";"pansexual";"branco";"pos-graduacao";"feminino"
336;"assedio";336;"moral";"manha";"via da rocha, 24";"pi";"natalia da mata";83;"homem transgenero";"heterossexual";"pardo";"ensino fundamental completo";"feminino"
342;"assedio";342;"sexual";"tarde";"estacao ana liz pimenta, 915";"mt";"calebe sa";52;"mulher transgenero";"heterossexual";"branco";"ensino medio completo";"masculino"
344;"assedio";344;"psicologica";"noite";"praca josue camara, 367";"ma";"diogo monteiro";20;"mulher cisgenero";"heterossexual";"branco";"ensino superior completo";"feminino"
347;"assedio";347;"patrimonial";"madrugada";"residencial aylla campos, 476";"ap";"leo das neves";60;"mulher cisgenero";"homossexual";"pardo";"ensino fundamental incompleto";"feminino"
353;"assedio";353;"sexual";"madrugada";"rua pastor, 288";"ba";"ana carolina macedo";22;"mulher transgenero";"bissexual";"pardo";"ensino superior incompleto";"masculino"
355;"assedio";355;"fisica";"madrugada";"largo lucca moraes, 369";"pb";"giovanna silveira";74;"mulher cisgenero";"pansexual";"amarelo";"pos-graduacao";"feminino"
368;"assedio";368;"patrimonial";"tarde";"quadra camargo, 544";"ap";"erick alves";50;"mulher cisgenero";"pansexual";"negro";"ensino fundamental completo";"feminino"
375;"assedio";375;"psicologica";"noite";"chacara das neves, 950";"pe";"elisa da cunha";38;"homem cisgenero";"homossexual";"indigena";"ensino medio completo";"masculino"
376;"assedio";376;"psicologica";"tarde";"viaduto de da mata, 554";"rr";"lucas da paz";63;"mulher transgenero";"assexual";"indigena";"pos-graduacao";"masculino"
383;"assedio";383;"fisica";"madrugada";"estacao camara, 361";"go";"benicio rodrigues";97;"homem transgenero";"bissexual";"branco";"ensino superior completo";"feminino"
393;"assedio";393;"sexual";"madrugada";"rua da cruz, 907";"pa";"rael ramos";51;"nao-binario";"homossexual";"negro";"ensino superior completo";"masculino"
399;"assedio";399;"patrimonial";"madrugada";"jardim larissa alves, 197";"mg";"vicente farias";79;"mulher transgenero";"assexual";"indigena";"ensino fundamental completo";"masculino"
404;"assedio";404;"patrimonial";"madrugada";"campo das neves, 932";"ms";"rodrigo pires";98;"homem transgenero";"homossexual";"negro";"ensino medio incompleto";"feminino"
407;"assedio";407;"fisica";"tarde";"morro josue rezende, 544";"rj";"ayla rodrigues";53;"mulher cisgenero";"heterossexual";"negro";"ensino superior completo";"feminino"
409;"assedio";409;"patrimonial";"madrugada";"quadra gomes, 676";"am";"bryan almeida";29;"homem cisgenero";"bissexual";"pardo";"ensino fundamental completo";"masculino"
417;"assedio";417;"patrimonial";"tarde";"morro matheus lima, 976";"ac";"vitor gabriel camara";82;"mulher transgenero";"heterossexual";"negro";"ensino medio completo";"masculino"
422;"outros";422;"patrimonial";"tarde";"area maria julia rezende, 304";"rj";"maria clara ribeiro";35;"homem cisgenero";"bissexual";"branco";"ensino fundamental completo";"masculino"
434;"outros";434;"patrimonial";"tarde";"lago pietra mendonca, 361";"pa";"livia oliveira";82;"homem transgenero";"assexual";"amarelo";"ensino fundamental completo";"feminino"
435;"outros";435;"psicologica";"madrugada";"morro joao miguel jesus, 499";"ba";"enrico pinto";16;"homem cisgenero";"homossexual";"branco";"ensino medio incompleto";"masculino"
445;"outros";445;"fisica";"manha";"rodovia de pimenta, 45";"ms";"rafaela rodrigues";65;"nao-binario";"homossexual";"pardo";"ensino medio completo";"masculino"
446;"outros";446;"sexual";"madrugada";"aeroporto de montenegro, 637";"rs";"cecilia da costa";82;"homem cisgenero";"assexual";"indigena";"ensino superior completo";"masculino"
452;"outros";452;"moral";"manha";"estrada lopes, 440";"ma";"theodoro camargo";62;"mulher cisgenero";"bissexual";"pardo";"ensino fundamental incompleto";"feminino"
453;"outros";453;"fisica";"madrugada";"patio almeida, 435";"ac";"joao lucas campos";58;"homem cisgenero";"heterossexual";"amarelo";"ensino fundamental completo";"masculino"
472;"outros";472;"fisica";"noite";"viela leticia farias, 341";"rr";"mateus da cunha";32;"mulher cisgenero";"pansexual";"branco";"ensino medio incompleto";"feminino"
475;"outros";475;"sexual";"manha";"parque da mata, 327";"rr";"luana costela";80;"mulher transgenero";"bissexual";"pardo";"ensino fundamental incompleto";"masculino"
482;"outros";482;"fisica";"madrugada";"trecho de goncalves, 402";"pr";"jose costa";59;"homem cisgenero";"heterossexual";"amarelo";"ensino medio incompleto";"masculino"
484;"outros";484;"sexual";"tarde";"rodovia yago barbosa, 300";"to";"sophia cavalcanti";70;"nao-binario";"heterossexual";"negro";"ensino medio incompleto";"masculino"
485;"outros";485;"patrimonial";"manha";"setor leandro costa, 260";"to";"bento duarte";90;"nao-binario";"assexual";"pardo";"ensino superior incompleto";"feminino"
499;"outros";499;"psicologica";"tarde";"condominio de lima, 875";"ba";"maria liz araujo";44;"mulher transgenero";"bissexual";"pardo";"ensino fundamental completo";"masculino"
501;"outros";501;"psicologica";"tarde";"colonia de da rosa, 660";"df";"theodoro teixeira";56;"homem transgenero";"pansexual";"amarelo";"ensino medio incompleto";"feminino"
505;"outros";505;"sexual";"manha";"estacao de correia, 378";"mg";"isaac vasconcelos";33;"nao-binario";"pansexual";"amarelo";"ensino fundamental incompleto";"feminino"
508;"outros";508;"moral";"madrugada";"colonia theodoro vasconcelos, 273";"rn";"antonella cavalcante";29;"homem cisgenero";"assexual";"pardo";"ensino fundamental incompleto";"masculino"
511;"outros";511;"moral";"tarde";"quadra vitor machado, 561";"sc";"juliana souza";67;"mulher cisgenero";"pansexual";"pardo";"ensino medio completo";"feminino"
513;"outros";513;"patrimonial";"noite";"trecho camara, 782";"df";"lunna nascimento";90;"mulher transgenero";"bissexual";"pardo";"pos-graduacao";"masculino"
519;"outros";519;"moral";"madrugada";"vale luiz fernando aparecida, 297";"ro";"ana vitoria monteiro";66;"homem cisgenero";"assexual";"amarelo";"ensino medio incompleto";"masculino"
520;"outros";520;"patrimonial";"noite";"favela de da conceicao, 521";"rr";"vitor fernandes";35;"mulher transgenero";"assexual";"branco";"ensino fundamental completo";"masculino"
524;"outros";524;"psicologica";"madrugada";"praca caleb mendonca, 17";"pe";"francisco da mata";35;"mulher cisgenero";"bissexual";"pardo";"ensino superior completo";"feminino"
532;"outros";532;"sexual";"tarde";"vale pinto, 863";"sp";"rafael teixeira";64;"homem transgenero";"pansexual";"branco";"ensino medio completo";"feminino"
536;"outros";536;"moral";"madrugada";"trecho alice da costa, 860";"am";"henry moraes";20;"homem transgenero";"bissexual";"branco";"pos-graduacao";"feminino"
537;"outros";537;"fisica";"noite";"lagoa de ribeiro, 800";"se";"luna duarte";29;"nao-binario";"heterossexual";"pardo";"ensino fundamental incompleto";"feminino"
545;"outros";545;"moral";"manha";"praca sampaio, 768";"go";"maysa pacheco";64;"nao-binario";"pansexual";"indigena";"ensino superior completo";"feminino"
550;"outros";550;"sexual";"manha";"esplanada de dias, 578";"to";"bryan da mata";22;"homem cisgenero";"pansexual";"branco";"ensino fundamental completo";"masculino"
555;"outros";555;"psicologica";"tarde";"vila benjamin araujo, 174";"pb";"helena da cruz";30;"mulher cisgenero";"pansexual";"negro";"ensino fundamental incompleto";"feminino"
566;"outros";566;"psicologica";"manha";"distrito azevedo, 174";"pa";"maria eduarda cardoso";30;"homem cisgenero";"heterossexual";"branco";"ensino superior incompleto";"masculino"
567;"outros";567;"psicologica";"manha";"rua santos, 465";"ce";"maite vargas";36;"homem transgenero";"pansexual";"branco";"ensino medio incompleto";"feminino"
571;"outros";571;"moral";"tarde";"residencial de gomes, 463";"al";"miguel casa grande";10;"mulher transgenero";"assexual";"pardo";"pos-graduacao";"masculino"
578;"outros";578;"psicologica";"manha";"loteamento vitor gabriel mendonca, 883";"al";"heloisa gomes";41;"homem cisgenero";"heterossexual";"indigena";"ensino superior completo";"masculino"
589;"outros";589;"moral";"tarde";"patio pires, 62";"df";"beatriz teixeira";29;"homem transgenero";"assexual";"amarelo";"pos-graduacao";"feminino"
595;"outros";595;"psicologica";"madrugada";"distrito pereira, 958";"to";"clara goncalves";81;"homem transgenero";"bissexual";"indigena";"ensino superior completo";"feminino"
604;"outros";604;"moral";"noite";"morro matteo costa, 165";"sc";"antonio guerra";55;"homem cisgenero";"bissexual";"negro";"ensino superior incompleto";"masculino"
605;"outros";605;"moral";"madrugada";"estacao macedo, 456";"go";"joaquim gomes";56;"mulher transgenero";"homossexual";"negro";"ensino medio completo";"masculino"
606;"outros";606;"fisica";"madrugada";"trevo pastor, 903";"df";"hadassa araujo";99;"homem transgenero";"homossexual";"pardo";"ensino medio completo";"feminino"
611;"outros";611;"moral";"noite";"trevo sousa, 457";"rn";"luiz miguel azevedo";15;"homem cisgenero";"bissexual";"amarelo";"ensino fundamental completo";"masculino"
613;"outros";613;"psicologica";"noite";"via arthur da costa, 805";"se";"heitor da luz";44;"mulher cisgenero";"pansexual";"negro";"ensino fundamental incompleto";"feminino"
614;"agressao";614;"fisica";"manha";"recanto de cardoso, 640";"sp";"isabel nascimento";55;"mulher cisgenero";"heterossexual";"branco";"ensino superior completo";"feminino"
632;"agressao";632;"fisica";"noite";"viaduto fernando da mota, 718";"mt";"apollo lopes";97;"homem cisgenero";"homossexual";"branco";"ensino medio incompleto";"masculino"
635;"agressao";635;"sexual";"madrugada";"rua de duarte, 336";"ba";"ana julia caldeira";55;"mulher cisgenero";"assexual";"negro";"ensino medio completo";"feminino"
638;"agressao";638;"sexual";"madrugada";"chacara camara, 531";"ce";"hellena cunha";16;"homem cisgenero";"pansexual";"branco";"pos-graduacao";"masculino"
642;"agressao";642;"patrimonial";"manha";"largo breno freitas, 710";"rn";"bernardo aparecida";52;"homem transgenero";"heterossexual";"pardo";"ensino superior completo";"feminino"
661;"agressao";661;"fisica";"manha";"lago silva, 139";"rs";"murilo souza";79;"homem transgenero";"assexual";"indigena";"ensino superior completo";"feminino"
667;"agressao";667;"psicologica";"tarde";"area duarte, 409";"ba";"manuela aparecida";63;"mulher transgenero";"assexual";"indigena";"ensino superior incompleto";"masculino"
671;"agressao";671;"patrimonial";"manha";"patio pimenta, 979";"df";"heitor cavalcanti";55;"mulher transgenero";"assexual";"pardo";"ensino superior completo";"masculino"
680;"agressao";680;"fisica";"madrugada";"quadra da mata, 422";"pb";"arthur miguel da costa";90;"homem cisgenero";"assexual";"amarelo";"ensino fundamental incompleto";"masculino"
682;"agressao";682;"patrimonial";"noite";"vereda de souza, 865";"pr";"maria cecilia souza";55;"homem cisgenero";"assexual";"branco";"ensino fundamental completo";"masculino"
685;"agressao";685;"moral";"tarde";"estrada joao vitor silva, 589";"se";"gustavo henrique montenegro";55;"homem cisgenero";"pansexual";"pardo";"pos-graduacao";"masculino"
688;"agressao";688;"sexual";"manha";"estrada de vasconcelos, 693";"ms";"benicio barbosa";93;"mulher transgenero";"assexual";"negro";"pos-graduacao";"masculino"
689;"agressao";689;"patrimonial";"manha";"estrada araujo, 478";"to";"mariane araujo";28;"homem transgenero";"assexual";"branco";"ensino medio completo";"feminino"
693;"agressao";693;"moral";"madrugada";"estacao sales, 189";"ce";"eloah fogaca";19;"homem transgenero";"pansexual";"branco";"ensino superior completo";"feminino"
696;"agressao";696;"sexual";"manha";"praca pastor, 594";"pi";"milena barbosa";70;"homem transgenero";"pansexual";"branco";"ensino medio incompleto";"feminino"
704;"agressao";704;"psicologica";"manha";"rua de martins, 676";"rj";"eloa rios";55;"homem cisgenero";"heterossexual";"branco";"pos-graduacao";"masculino"
705;"agressao";705;"psicologica";"manha";"patio daniela cirino, 884";"go";"julia santos";64;"homem cisgenero";"bissexual";"branco";"ensino superior completo";"masculino"
712;"agressao";712;"sexual";"manha";"viaduto de castro, 452";"sp";"nina borges";34;"mulher cisgenero";"heterossexual";"indigena";"ensino fundamental completo";"feminino"
714;"agressao";714;"sexual";"tarde";"vila de albuquerque, 973";"rj";"carolina goncalves";31;"homem transgenero";"heterossexual";"negro";"ensino medio completo";"feminino"
718;"agressao";718;"moral";"manha";"aeroporto de da rocha, 744";"al";"luiz gustavo pinto";26;"mulher cisgenero";"bissexual";"amarelo";"ensino superior incompleto";"feminino"
721;"agressao";721;"sexual";"manha";"chacara macedo, 271";"pe";"ana liz da rocha";37;"mulher transgenero";"homossexual";"branco";"ensino medio incompleto";"masculino"
727;"agressao";727;"sexual";"madrugada";"trecho de cavalcanti, 380";"ma";"pedro sampaio";55;"mulher cisgenero";"homossexual";"branco";"ensino fundamental incompleto";"feminino"
729;"agressao";729;"psicologica";"manha";"lago alana ribeiro, 630";"rs";"leonardo camargo";55;"homem transgenero";"homossexual";"indigena";"ensino fundamental incompleto";"feminino"
736;"agressao";736;"sexual";"tarde";"patio novaes, 645";"mt";"yago novaes";16;"mulher transgenero";"pansexual";"pardo";"ensino superior incompleto";"masculino"
740;"agressao";740;"sexual";"madrugada";"viaduto vasconcelos, 997";"ba";"dante siqueira";32;"nao-binario";"bissexual";"indigena";"pos-graduacao";"feminino"
755;"agressao";755;"moral";"madrugada";"condominio de pastor, 662";"to";"ana peixoto";86;"mulher transgenero";"homossexual";"pardo";"ensino medio incompleto";"masculino"
756;"agressao";756;"sexual";"manha";"praca guerra, 439";"se";"caua farias";90;"mulher transgenero";"bissexual";"indigena";"ensino superior incompleto";"masculino"
758;"agressao";758;"moral";"madrugada";"area ana ribeiro, 365";"pi";"maria luiza cardoso";28;"nao-binario";"homossexual";"negro";"ensino fundamental incompleto";"feminino"
761;"agressao";761;"psicologica";"noite";"distrito pastor, 328";"ro";"hadassa ferreira";19;"nao-binario";"assexual";"indigena";"ensino superior completo";"feminino"
763;"agressao";763;"patrimonial";"madrugada";"viaduto de oliveira, 497";"mg";"theodoro castro";98;"mulher transgenero";"pansexual";"negro";"ensino fundamental completo";"masculino"
767;"agressao";767;"moral";"manha";"recanto santos, 561";"pe";"ravi porto";46;"nao-binario";"bissexual";"branco";"pos-graduacao";"masculino"
768;"agressao";768;"psicologica";"madrugada";"lagoa de casa grande, 725";"am";"davi luiz moraes";83;"mulher transgenero";"pansexual";"branco";"ensino fundamental incompleto";"masculino"
773;"agressao";773;"moral";"noite";"feira de castro, 227";"rr";"valentina duarte";35;"homem cisgenero";"bissexual";"amarelo";"ensino superior incompleto";"masculino"
778;"agressao";778;"fisica";"madrugada";"rodovia andre porto, 139";"df";"ester lopes";46;"homem cisgenero";"assexual";"branco";"ensino fundamental incompleto";"masculino"
783;"agressao";783;"sexual";"manha";"campo de cirino, 465";"to";"anthony gabriel fernandes";82;"mulher cisgenero";"assexual";"indigena";"ensino superior completo";"feminino"
787;"agressao";787;"sexual";"tarde";"chacara lunna rocha, 132";"rj";"davi lucca viana";33;"nao-binario";"homossexual";"pardo";"pos-graduacao";"masculino"
790;"agressao";790;"sexual";"manha";"praca de cirino, 92";"pr";"mariah sales";51;"mulher transgenero";"homossexual";"branco";"ensino fundamental completo";"masculino"
791;"agressao";791;"moral";"noite";"estacao lorena da mota, 169";"ac";"kaique cavalcante";70;"mulher cisgenero";"heterossexual";"indigena";"ensino superior incompleto";"feminino"
808;"discriminacao";808;"sexual";"madrugada";"fazenda ramos, 376";"to";"gael pastor";87;"mulher transgenero";"bissexual";"branco";"ensino fundamental incompleto";"masculino"
820;"discriminacao";820;"sexual";"tarde";"area de pacheco, 240";"ac";"thomas da conceicao";10;"homem transgenero";"bissexual";"amarelo";"ensino medio completo";"feminino"
833;"discriminacao";833;"moral";"manha";"parque de fogaca, 16";"rj";"gabrielly teixeira";46;"mulher transgenero";"assexual";"negro";"ensino medio completo";"masculino"
837;"discriminacao";837;"psicologica";"manha";"via de sousa, 824";"ms";"davi lucca mendes";60;"homem transgenero";"homossexual";"amarelo";"ensino fundamental completo";"feminino"
841;"discriminacao";841;"moral";"tarde";"travessa luiza fonseca, 15";"ac";"alexia barbosa";47;"mulher transgenero";"assexual";"branco";"pos-graduacao";"masculino"
845;"discriminacao";845;"moral";"madrugada";"colonia pedro miguel macedo, 228";"ma";"sarah da rosa";98;"homem cisgenero";"assexual";"negro";"ensino medio completo";"masculino"
851;"discriminacao";851;"fisica";"madrugada";"vereda stephany castro, 992";"ba";"matteo pacheco";10;"mulher cisgenero";"pansexual";"pardo";"ensino medio completo";"feminino"
854;"discriminacao";854;"fisica";"tarde";"recanto de da paz, 860";"ap";"antonella montenegro";55;"mulher transgenero";"bissexual";"pardo";"ensino fundamental incompleto";"masculino"
859;"discriminacao";859;"moral";"manha";"colonia ana cecilia novais, 637";"al";"maria liz moura";30;"homem transgenero";"homossexual";"indigena";"ensino superior incompleto";"feminino"
863;"discriminacao";863;"sexual";"tarde";"passarela de rios, 696";"ce";"maria fernanda novaes";100;"homem transgenero";"homossexual";"negro";"ensino superior incompleto";"feminino"
866;"discriminacao";866;"fisica";"madrugada";"travessa guerra, 10";"rs";"ana liz porto";77;"nao-binario";"bissexual";"pardo";"ensino fundamental incompleto";"feminino"
867;"discriminacao";867;"patrimonial";"tarde";"viela sousa, 917";"rr";"mariana mendes";64;"homem cisgenero";"pansexual";"pardo";"ensino fundamental incompleto";"masculino"
871;"discriminacao";871;"patrimonial";"tarde";"alameda de porto, 289";"df";"maria flor pastor";86;"homem transgenero";"heterossexual";"amarelo";"ensino superior completo";"feminino"
872;"discriminacao";872;"psicologica";"manha";"morro mendes, 633";"es";"liam silva";61;"mulher cisgenero";"heterossexual";"amarelo";"ensino medio incompleto";"feminino"
876;"discriminacao";876;"fisica";"noite";"area gabriela pastor, 521";"rs";"mirella pires";32;"mulher transgenero";"assexual";"pardo";"pos-graduacao";"masculino"
881;"discriminacao";881;"psicologica";"madrugada";"trevo campos, 404";"rj";"bernardo andrade";55;"mulher transgenero";"bissexual";"indigena";"pos-graduacao";"masculino"
883;"discriminacao";883;"patrimonial";"noite";"aeroporto de da mota, 221";"ma";"maria luiza sales";34;"homem cisgenero";"bissexual";"pardo";"ensino medio completo";"masculino"
884;"discriminacao";884;"psicologica";"manha";"rodovia de farias, 897";"pi";"clarice castro";89;"homem cisgenero";"bissexual";"indigena";"ensino medio completo";"masculino"
886;"discriminacao";886;"moral";"noite";"feira machado, 669";"mg";"julia santos";84;"homem cisgenero";"bissexual";"branco";"ensino medio incompleto";"masculino"
903;"discriminacao";903;"patrimonial";"tarde";"avenida de peixoto, 800";"rr";"jose caldeira";35;"homem cisgenero";"assexual";"pardo";"ensino superior incompleto";"masculino"
904;"discriminacao";904;"psicologica";"madrugada";"via almeida, 361";"ac";"ravi lucca cirino";71;"mulher transgenero";"heterossexual";"negro";"ensino fundamental completo";"masculino"
906;"discriminacao";906;"psicologica";"madrugada";"chacara ana sophia da mota, 760";"ap";"sofia abreu";49;"mulher cisgenero";"pansexual";"negro";"ensino fundamental incompleto";"feminino"
911;"discriminacao";911;"patrimonial";"noite";"alameda ana julia rocha, 126";"ap";"isis rocha";69;"homem cisgenero";"homossexual";"pardo";"ensino superior incompleto";"masculino"
913;"discriminacao";913;"psicologica";"madrugada";"esplanada dias, 675";"ba";"augusto aparecida";83;"mulher cisgenero";"assexual";"pardo";"ensino superior completo";"feminino"
917;"discriminacao";917;"sexual";"madrugada";"conjunto hellena da costa, 410";"rn";"zoe nascimento";21;"mulher cisgenero";"homossexual";"pardo";"ensino medio incompleto";"feminino"
920;"discriminacao";920;"psicologica";"manha";"jardim de nascimento, 544";"pi";"lais nunes";69;"mulher cisgenero";"bissexual";"amarelo";"ensino medio completo";"feminino"
935;"discriminacao";935;"moral";"noite";"ladeira de martins, 358";"ac";"arthur miguel mendes";30;"mulher cisgenero";"bissexual";"negro";"ensino superior incompleto";"feminino"
943;"discriminacao";943;"sexual";"manha";"estacao de freitas, 105";"ms";"ana beatriz moreira";55;"mulher transgenero";"bissexual";"indigena";"pos-graduacao";"masculino"
945;"discriminacao";945;"moral";"noite";"patio luana macedo, 415";"pb";"hadassa oliveira";55;"mulher cisgenero";"assexual";"pardo";"ensino fundamental completo";"feminino"
946;"discriminacao";946;"psicologica";"manha";"via felipe leao, 260";"to";"ana liz da mota";76;"homem transgenero";"heterossexual";"indigena";"ensino superior incompleto";"feminino"
947;"discriminacao";947;"patrimonial";"noite";"rua de borges, 704";"pb";"mariah silva";93;"homem cisgenero";"homossexual";"amarelo";"ensino medio incompleto";"masculino"
950;"discriminacao";950;"sexual";"tarde";"rodovia kamilly barbosa, 67";"sc";"maria da mota";11;"homem cisgenero";"homossexual";"branco";"pos-graduacao";"masculino"
962;"discriminacao";962;"fisica";"noite";"campo abreu, 711";"ce";"beatriz alves";37;"homem transgenero";"heterossexual";"branco";"ensino fundamental completo";"feminino"
974;"discriminacao";974;"psicologica";"tarde";"area felipe aparecida, 572";"ap";"theodoro rezende";100;"homem transgenero";"homossexual";"indigena";"ensino superior incompleto";"feminino"
975;"discriminacao";975;"patrimonial";"tarde";"alameda andrade, 659";"pe";"alexandre rezende";55;"mulher transgenero";"heterossexual";"amarelo";"ensino medio completo";"masculino"
977;"discriminacao";977;"moral";"madrugada";"conjunto arthur miguel lima, 626";"am";"julia siqueira";86;"nao-binario";"pansexual";"indigena";"ensino superior incompleto";"masculino"
978;"discriminacao";978;"patrimonial";"tarde";"travessa de carvalho, 485";"rj";"bianca mendonca";75;"homem transgenero";"assexual";"negro";"ensino fundamental completo";"feminino"
982;"discriminacao";982;"psicologica";"manha";"rua melo, 571";"to";"mariane freitas";23;"mulher cisgenero";"homossexual";"indigena";"ensino medio completo";"feminino"
987;"assedio";987;"sexual";"manha";"colonia da mata, 415";"pb";"hellena souza";77;"nao-binario";"pansexual";"negro";"ensino superior incompleto";"feminino"
998;"assedio";998;"fisica";"manha";"nucleo de vargas, 91";"rn";"marcelo ferreira";25;"homem transgenero";"heterossexual";"negro";"ensino medio completo";"feminino"
