id_denuncia;tipo_de_denuncia;id_violencia;tipo_violencia;periodo_dia;endereco;estado;nome;idade;identidade_de_genero;orientacao_sexual;etnia;escolaridade;genero_biologico
550;Invalido;550;Sexual;Manha;Esplanada de Dias, 578;TO;Bryan da Mata;22;Homem Cisgenero;Pansexual;Branco;Ensino Fundamental Completo;Masculino
551;Violencia Domestica;551;Psicologica;Manha;Recanto Mathias Rocha, 723;ES;Zoe Ribeiro;40;Mulher Transgenero;Assexual;Branco;Ensino Superior Incompleto;Feminino
552;Assedio;552;Fisica;Manha;Vale Ramos, 462;MT;Cauê Nogueira;nan;Nao-Binario;Assexual;Branco;Ensino Fundamental Incompleto;Masculino
553;Violencia Domestica;553;Psicologica;Noite;Área Souza, 21;BA;Daniela da Cruz;nan;Homem Cisgenero;Bissexual;Pardo;Ensino Superior Completo;Feminino
554;Outros;554;Sexual;Tarde;Colônia Raul Oliveira, 872;CE;Antony Ribeiro;nan;Mulher Cisgenero;Pansexual;Amarelo;Ensino Superior Completo;Feminino
555;Invalido;555;Psicologica;Tarde;Vila Benjamin Araújo, 174;PB;Helena da Cruz;30;Mulher Cisgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Masculino
556;Agressao;556;Psicologica;Madrugada;Sítio de Machado, 615;XX;Augusto Pires;81;Nao-Binario;Heterossexual;Pardo;Pos-graduacao;Feminino
557;Discriminacao;557;Patrimonial;Noite;Rua Maria Clara Fogaça, 611;AM;Heloisa Costa;140;Homem Transgenero;Homossexual;Amarelo;Pos-graduacao;Masculino
558;Agressao;558;Patrimonial;Noite;Lago Ágatha Fonseca, 415;PA;Rafaela Cavalcante;9;Mulher Transgenero;Homossexual;Indigena;Ensino Superior Completo;Feminino
559;Assedio;559;Fisica;Madrugada;Favela de Sá, 448;XX;Bryan Peixoto;31;Mulher Cisgenero;Bissexual;Indigena;Ensino Fundamental Incompleto;Feminino
560;Outros;560;Moral;Tarde;Núcleo Luísa Dias, 494;PR;Valentina Sampaio;34;Mulher Transgenero;Pansexual;Branco;Ensino Medio Completo;Feminino
561;Discriminacao;561;Fisica;Noite;Avenida Marcela da Rocha, 971;GO;Davi Luiz Barros;153;Nao-Binario;Bissexual;Branco;Ensino Fundamental Completo;Masculino
562;Invalido;562;Psicologica;Noite;Chácara Peixoto, 515;RS;Cauê Leão;4;Mulher Cisgenero;Homossexual;Indigena;Pos-graduacao;Feminino
563;;563;Sexual;Noite;;;;93;;;;;
564;Violencia Domestica;564;Sexual;Madrugada;Recanto Pinto, 346;RS;Luara Martins;13;Homem Transgenero;Heterossexual;Pardo;Ensino Superior Incompleto;Feminino
565;Violencia Domestica;565;Sexual;Noite;Travessa Dante Teixeira, 911;BA;Vitória Cardoso;108;Mulher Cisgenero;Homossexual;Negro;Ensino Fundamental Incompleto;Feminino
566;Invalido;566;Psicologica;Manha;Distrito Azevedo, 174;PA;Maria Eduarda Cardoso;30;Homem Cisgenero;Heterossexual;Branco;Ensino Superior Incompleto;Masculino
567;Invalido;567;Psicologica;Manha;Rua Santos, 465;CE;Maitê Vargas;36;Homem Transgenero;Pansexual;Branco;Ensino Medio Incompleto;Masculino
568;;568;Sexual;Manha;;;;33;;;;;
569;Outros;569;Moral;Manha;Vila Olívia Fernandes, 878;PR;Srta. Juliana Vasconcelos;25;Homem Transgenero;Pansexual;Pardo;Pos-graduacao;Masculino
570;Agressao;570;Moral;Madrugada;Colônia de Peixoto, 775;XX;Dr. Noah da Conceição;106;Homem Cisgenero;Pansexual;Pardo;Ensino Medio Incompleto;Masculino
571;Invalido;571;Moral;Tarde;Residencial de Gomes, 463;AL;Dr. Miguel Casa Grande;10;Mulher Transgenero;Assexual;Pardo;Pos-graduacao;Feminino
572;Agressao;572;Patrimonial;Madrugada;Trecho Matteo Gonçalves, 456;MT;Maria da Mota;52;Mulher Cisgenero;Assexual;Branco;Pos-graduacao;Feminino
573;Invalido;573;Fisica;Manha;Recanto da Mota, 329;CE;Clarice da Costa;3;Nao-Binario;Bissexual;Pardo;Ensino Superior Incompleto;Feminino
574;Assedio;574;Fisica;Madrugada;Praia de Novais, 839;MA;Sofia Vargas;nan;Mulher Cisgenero;Heterossexual;Amarelo;Ensino Medio Completo;Masculino
575;Violencia Domestica;575;Moral;Noite;Viela da Mota, 237;PR;Gabriela Castro;nan;Mulher Transgenero;Assexual;Indigena;Ensino Superior Completo;Feminino
576;Assedio;576;Patrimonial;Madrugada;Lago Ana Julia Barros, 198;XX;Dr. Otávio Jesus;95;Nao-Binario;Assexual;Indigena;Ensino Medio Completo;Feminino
577;Discriminacao;577;Moral;Noite;Rua Cavalcante, 224;SP;Esther Cirino;187;Nao-Binario;Heterossexual;Branco;Ensino Fundamental Completo;Masculino
578;Invalido;578;Psicologica;Manha;Loteamento Vitor Gabriel Mendonça, 883;AL;Heloisa Gomes;41;Homem Cisgenero;Heterossexual;Indigena;Ensino Superior Completo;Masculino
579;Agressao;579;Psicologica;Noite;Praia Carvalho, 645;GO;Emanuella Albuquerque;nan;Nao-Binario;Heterossexual;Indigena;Ensino Fundamental Incompleto;Feminino
580;Agressao;580;Moral;Noite;Vereda de Fernandes, 8;XX;Sr. Oliver Mendonça;98;Mulher Transgenero;Heterossexual;Negro;Ensino Superior Incompleto;Masculino
581;Agressao;581;Patrimonial;Noite;Vila Josué da Paz, 288;XX;Alexia Cirino;7;Nao-Binario;Homossexual;Indigena;Pos-graduacao;Masculino
582;;582;Sexual;Noite;;;;84;;;;;
583;;583;Patrimonial;Manha;;;;30;;;;;
584;Assedio;584;Fisica;Tarde;Vereda Caldeira, 88;SP;Heitor Carvalho;72;Mulher Cisgenero;Heterossexual;Pardo;Pos-graduacao;Feminino
585;;585;Sexual;Noite;;;;72;;;;;
586;Agressao;586;Moral;Manha;Fazenda Alves, 973;XX;Pedro Pacheco;39;Mulher Cisgenero;Pansexual;Branco;Ensino Superior Completo;Masculino
587;Violencia Domestica;587;Moral;Madrugada;Estrada Cavalcante, 193;XX;Leonardo Aragão;47;Homem Cisgenero;Heterossexual;Negro;Pos-graduacao;Feminino
588;;588;Moral;Tarde;;;;23;;;;;
589;Invalido;589;Moral;Tarde;Pátio Pires, 62;DF;Beatriz Teixeira;29;Homem Transgenero;Assexual;Amarelo;Pos-graduacao;Masculino
590;Assedio;590;Patrimonial;Manha;Favela Araújo, 918;DF;Giovanna Novaes;75;Homem Transgenero;Bissexual;Branco;Pos-graduacao;Feminino
591;;591;Psicologica;Madrugada;;;;36;;;;;
592;;592;Moral;Madrugada;;;;34;;;;;
593;Outros;593;Sexual;Noite;Setor Santos, 339;GO;Lucas Cirino;43;Mulher Cisgenero;Heterossexual;Pardo;Pos-graduacao;Masculino
594;Invalido;594;Sexual;Madrugada;Trevo Bruna Vieira, 168;AP;Isabel Rezende;3;Homem Transgenero;Bissexual;Branco;Ensino Fundamental Incompleto;Masculino
595;Invalido;595;Psicologica;Madrugada;Distrito Pereira, 958;TO;Dra. Clara Gonçalves;81;Homem Transgenero;Bissexual;Indigena;Ensino Superior Completo;Feminino
596;Agressao;596;Psicologica;Madrugada;Residencial de Araújo, 173;ES;Cecília Silveira;157;Mulher Transgenero;Bissexual;Negro;Ensino Superior Incompleto;Masculino
597;Violencia Domestica;597;Psicologica;Noite;Via Raquel Nascimento, 365;PB;Dra. Ana Júlia Barros;195;Mulher Cisgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Feminino
598;Invalido;598;Fisica;Madrugada;Praça de da Rosa, 826;AM;Marcela Vasconcelos;8;Mulher Transgenero;Bissexual;Negro;Ensino Superior Completo;Masculino
599;;599;Psicologica;Manha;;;;96;;;;;
600;Assedio;600;Patrimonial;Noite;Travessa de Sousa, 51;RS;Ana Laura da Mota;nan;Mulher Transgenero;Homossexual;Amarelo;Ensino Fundamental Incompleto;Feminino
601;;601;Psicologica;Noite;;;;48;;;;;
602;Agressao;602;Fisica;Noite;Vila Olivia da Cruz, 124;PB;Isaac Teixeira;nan;Mulher Transgenero;Pansexual;Indigena;Ensino Superior Completo;Masculino
603;Assedio;603;Psicologica;Manha;Conjunto Correia, 474;BA;Maria Eduarda Pinto;100;Homem Cisgenero;Bissexual;Pardo;Ensino Medio Incompleto;Masculino
604;Invalido;604;Moral;Noite;Morro Matteo Costa, 165;SC;Dr. Antônio Guerra;107;Homem Cisgenero;Bissexual;Negro;Ensino Superior Incompleto;Masculino
605;Invalido;605;Moral;Madrugada;Estação Macedo, 456;GO;Joaquim Gomes;56;Mulher Transgenero;Homossexual;Negro;Ensino Medio Completo;Feminino
606;Invalido;606;Fisica;Madrugada;Trevo Pastor, 903;DF;Hadassa Araújo;99;Homem Transgenero;Homossexual;Pardo;Ensino Medio Completo;Feminino
607;Agressao;607;Sexual;Noite;Aeroporto Mirella Casa Grande, 520;XX;Anna Liz da Rosa;34;Nao-Binario;Pansexual;Negro;Ensino Medio Completo;Feminino
608;Violencia Domestica;608;Fisica;Tarde;Lago Alana Vargas, 3;XX;Sra. Zoe Mendonça;54;Mulher Transgenero;Homossexual;Branco;Ensino Fundamental Incompleto;Masculino
609;;609;Moral;Noite;;;;104;;;;;
610;Agressao;610;Patrimonial;Manha;Lagoa Maria Eduarda Fogaça, 759;XX;Valentim Aragão;99;Mulher Transgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Masculino
611;Invalido;611;Moral;Noite;Trevo Sousa, 457;RN;Luiz Miguel Azevedo;15;Homem Cisgenero;Bissexual;Amarelo;Ensino Fundamental Completo;Feminino
612;Outros;612;Sexual;Noite;Travessa Mendes, 614;TO;Joana Correia;nan;Nao-Binario;Pansexual;Negro;Ensino Fundamental Incompleto;Feminino
613;Invalido;613;Psicologica;Noite;Via Arthur da Costa, 805;SE;Dr. Heitor da Luz;44;Mulher Cisgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Masculino
614;Invalido;614;Fisica;Manha;Recanto de Cardoso, 640;SP;Isabel Nascimento;55;Mulher Cisgenero;Heterossexual;Branco;Ensino Superior Completo;Masculino
615;Assedio;615;Sexual;Manha;Trecho Aragão, 191;XX;Thomas Cardoso;29;Mulher Transgenero;Heterossexual;Negro;Ensino Medio Incompleto;Feminino
616;Outros;616;Patrimonial;Manha;Vale Ferreira, 132;XX;Luana Nunes;9;Mulher Transgenero;Heterossexual;Branco;Ensino Fundamental Incompleto;Feminino
617;Discriminacao;617;Fisica;Madrugada;Avenida Enzo Gomes, 849;XX;Aurora Ribeiro;82;Nao-Binario;Pansexual;Amarelo;Pos-graduacao;Masculino
618;Outros;618;Psicologica;Tarde;Praça Câmara, 27;SC;Isabel Câmara;135;Mulher Cisgenero;Assexual;Branco;Ensino Medio Incompleto;Masculino
619;Agressao;619;Fisica;Tarde;Setor Dante da Luz, 713;XX;Asafe Castro;82;Homem Cisgenero;Assexual;Indigena;Pos-graduacao;Masculino
620;;620;Moral;Madrugada;;;;70;;;;;
621;;621;Fisica;Noite;;;;90;;;;;
622;Discriminacao;622;Moral;Madrugada;Estação Ramos, 70;XX;Caleb Guerra;73;Homem Cisgenero;Pansexual;Pardo;Ensino Fundamental Incompleto;Feminino
623;Agressao;623;Psicologica;Manha;Praia de Fernandes, 467;SC;Luara Lima;59;Mulher Transgenero;Bissexual;Amarelo;Ensino Fundamental Completo;Feminino
624;;624;Psicologica;Manha;;;;3;;;;;
625;Discriminacao;625;Moral;Manha;Residencial de Oliveira, 776;AC;Gabrielly Garcia;10;Nao-Binario;Bissexual;Pardo;Ensino Fundamental Completo;Feminino
626;Assedio;626;Fisica;Tarde;Trevo da Rocha, 150;TO;Helena Monteiro;83;Nao-Binario;Assexual;Branco;Ensino Medio Completo;Masculino
627;Assedio;627;Moral;Manha;Viela de Pastor, 148;XX;Beatriz Costa;64;Mulher Transgenero;Homossexual;Negro;Ensino Superior Incompleto;Masculino
628;Assedio;628;Patrimonial;Noite;Jardim Gabriela Ferreira, 347;PA;Jade Ferreira;nan;Mulher Cisgenero;Assexual;Branco;Pos-graduacao;Masculino
629;;629;Fisica;Noite;;;;57;;;;;
630;Violencia Domestica;630;Psicologica;Noite;Pátio Aragão, 885;XX;Julia Moraes;58;Homem Cisgenero;Heterossexual;Amarelo;Pos-graduacao;Feminino
631;;631;Moral;Madrugada;;;;43;;;;;
632;Invalido;632;Fisica;Noite;Viaduto Fernando da Mota, 718;MT;Apollo Lopes;97;Homem Cisgenero;Homossexual;Branco;Ensino Medio Incompleto;Masculino
633;;633;Patrimonial;Tarde;;;;20;;;;;
634;;634;Psicologica;Manha;;;;81;;;;;
635;Invalido;635;Sexual;Madrugada;Rua de Duarte, 336;BA;Ana Júlia Caldeira;103;Mulher Cisgenero;Assexual;Negro;Ensino Medio Completo;Masculino
636;Assedio;636;Sexual;Noite;Trecho Gonçalves, 632;XX;Maria Vitória Silveira;66;Nao-Binario;Homossexual;Pardo;Ensino Superior Incompleto;Feminino
637;Violencia Domestica;637;Sexual;Manha;Trecho Alexandre da Costa, 354;XX;Gael Freitas;108;Nao-Binario;Bissexual;Branco;Ensino Superior Incompleto;Feminino
638;Invalido;638;Sexual;Madrugada;Chácara Câmara, 531;CE;Sra. Hellena Cunha;16;Homem Cisgenero;Pansexual;Branco;Pos-graduacao;Feminino
639;;639;Moral;Madrugada;;;;69;;;;;
640;Outros;640;Psicologica;Madrugada;Colônia de Machado, 502;GO;Bárbara Peixoto;nan;Mulher Cisgenero;Pansexual;Amarelo;Ensino Fundamental Incompleto;Feminino
641;Agressao;641;Sexual;Tarde;Viela de da Mota, 755;XX;Ana Carolina da Conceição;9;Homem Cisgenero;Bissexual;Indigena;Ensino Fundamental Completo;Feminino
642;Invalido;642;Patrimonial;Manha;Largo Breno Freitas, 710;RN;Dr. Bernardo Aparecida;52;Homem Transgenero;Heterossexual;Pardo;Ensino Superior Completo;Feminino
643;Discriminacao;643;Sexual;Manha;Viela Danilo Silveira, 686;XX;Srta. Maria Sophia Pimenta;88;Mulher Cisgenero;Pansexual;Amarelo;Ensino Superior Completo;Masculino
644;Outros;644;Patrimonial;Noite;Parque da Cruz, 418;RO;Alexandre Almeida;30;Homem Transgenero;Homossexual;Branco;Ensino Superior Incompleto;Feminino
645;Violencia Domestica;645;Moral;Noite;Passarela de Casa Grande, 101;RO;Bruna Marques;110;Mulher Cisgenero;Homossexual;Pardo;Ensino Medio Completo;Feminino
646;;646;Psicologica;Madrugada;;;;70;;;;;
647;Outros;647;Psicologica;Noite;Alameda de Pinto, 359;GO;Beatriz Ribeiro;nan;Mulher Transgenero;Pansexual;Branco;Ensino Fundamental Completo;Feminino
648;Assedio;648;Fisica;Madrugada;Vale de Costa, 595;RS;Ísis Correia;8;Homem Cisgenero;Pansexual;Amarelo;Ensino Fundamental Completo;Masculino
649;Discriminacao;649;Psicologica;Noite;Fazenda Machado, 994;ES;Brenda Vasconcelos;nan;Mulher Cisgenero;Bissexual;Indigena;Ensino Superior Completo;Masculino
650;Assedio;650;Sexual;Noite;Quadra de da Conceição, 86;XX;Aylla Souza;46;Mulher Transgenero;Assexual;Amarelo;Ensino Superior Incompleto;Masculino
651;;651;Moral;Tarde;;;;17;;;;;
652;Agressao;652;Sexual;Noite;Residencial Erick Lima, 243;XX;Maysa da Mata;102;Homem Transgenero;Heterossexual;Pardo;Ensino Medio Incompleto;Feminino
653;;653;Patrimonial;Noite;;;;70;;;;;
654;Agressao;654;Patrimonial;Tarde;Rodovia Oliveira, 155;PA;Dr. Marcos Vinicius Pimenta;21;Nao-Binario;Homossexual;Branco;Ensino Medio Incompleto;Masculino
655;;655;Moral;Manha;;;;108;;;;;
656;Violencia Domestica;656;Sexual;Madrugada;Pátio Nunes, 104;PA;Dr. Luiz Felipe Leão;nan;Homem Transgenero;Pansexual;Negro;Pos-graduacao;Feminino
657;Discriminacao;657;Patrimonial;Tarde;Praça Gabrielly Araújo, 509;RS;Ayla Almeida;102;Nao-Binario;Pansexual;Amarelo;Pos-graduacao;Masculino
658;;658;Patrimonial;Manha;;;;93;;;;;
659;Discriminacao;659;Moral;Madrugada;Rua Lopes, 277;XX;Isaque Araújo;35;Mulher Cisgenero;Pansexual;Branco;Ensino Fundamental Completo;Masculino
660;;660;Patrimonial;Madrugada;;;;88;;;;;
661;Invalido;661;Fisica;Manha;Lago Silva, 139;RS;Murilo Souza;79;Homem Transgenero;Assexual;Indigena;Ensino Superior Completo;Feminino
662;Violencia Domestica;662;Patrimonial;Madrugada;Trecho Novaes, 459;PA;Maria Fernanda Barbosa;nan;Homem Transgenero;Assexual;Branco;Ensino Superior Completo;Masculino
663;Discriminacao;663;Fisica;Noite;Estrada Caldeira, 352;XX;Diego Rodrigues;59;Mulher Transgenero;Bissexual;Negro;Ensino Superior Incompleto;Masculino
664;Agressao;664;Sexual;Madrugada;Travessa Maria Luiza Montenegro, 131;XX;Levi Oliveira;42;Homem Transgenero;Homossexual;Amarelo;Ensino Medio Incompleto;Feminino
665;;665;Psicologica;Manha;;;;87;;;;;
666;Discriminacao;666;Sexual;Madrugada;Condomínio Abreu, 182;PB;Henry Nunes;nan;Homem Transgenero;Pansexual;Branco;Ensino Medio Incompleto;Masculino
667;Invalido;667;Psicologica;Tarde;Área Duarte, 409;BA;Manuela Aparecida;63;Mulher Transgenero;Assexual;Indigena;Ensino Superior Incompleto;Masculino
668;Discriminacao;668;Psicologica;Manha;Rodovia de Pinto, 619;XX;Sr. Benício Machado;79;Homem Cisgenero;Pansexual;Negro;Ensino Fundamental Completo;Masculino
669;Violencia Domestica;669;Psicologica;Noite;Parque de Porto, 340;DF;Alexia Oliveira;11;Homem Cisgenero;Pansexual;Pardo;Ensino Superior Incompleto;Feminino
670;Assedio;670;Patrimonial;Noite;Trecho Pedro Miguel Pires, 710;TO;Pedro Henrique Fonseca;nan;Homem Transgenero;Heterossexual;Pardo;Ensino Medio Incompleto;Feminino
671;Invalido;671;Patrimonial;Manha;Pátio Pimenta, 979;DF;Heitor Cavalcanti;108;Mulher Transgenero;Assexual;Pardo;Ensino Superior Completo;Feminino
672;Assedio;672;Fisica;Manha;Esplanada de Alves, 107;TO;Theodoro da Costa;75;Mulher Transgenero;Homossexual;Pardo;Ensino Medio Incompleto;Masculino
673;;673;Sexual;Madrugada;;;;9;;;;;
674;;674;Sexual;Manha;;;;0;;;;;
675;Assedio;675;Patrimonial;Manha;Esplanada de Azevedo, 814;AP;João Guilherme Jesus;66;Homem Transgenero;Bissexual;Branco;Ensino Superior Incompleto;Feminino
676;Discriminacao;676;Moral;Manha;Passarela de Barros, 709;GO;Gabriela Albuquerque;54;Homem Cisgenero;Pansexual;Amarelo;Pos-graduacao;Masculino
677;Discriminacao;677;Sexual;Noite;Viela Teixeira, 707;XX;Léo Teixeira;76;Nao-Binario;Homossexual;Pardo;Ensino Medio Completo;Masculino
678;Assedio;678;Moral;Manha;Morro Mariana Fogaça, 51;MS;Ian Almeida;56;Homem Transgenero;Bissexual;Indigena;Ensino Superior Completo;Masculino
679;Violencia Domestica;679;Sexual;Tarde;Sítio de Moraes, 459;XX;Pedro Lucas Silva;86;Mulher Transgenero;Bissexual;Pardo;Ensino Medio Completo;Masculino
680;Invalido;680;Fisica;Madrugada;Quadra da Mata, 422;PB;Arthur Miguel da Costa;90;Homem Cisgenero;Assexual;Amarelo;Ensino Fundamental Incompleto;Feminino
681;Agressao;681;Fisica;Madrugada;Trecho de Sousa, 653;XX;João Vitor das Neves;28;Nao-Binario;Pansexual;Branco;Ensino Medio Incompleto;Masculino
682;Invalido;682;Patrimonial;Noite;Vereda de Souza, 865;PR;Dra. Maria Cecília Souza;101;Homem Cisgenero;Assexual;Branco;Ensino Fundamental Completo;Masculino
683;Violencia Domestica;683;Sexual;Noite;Lagoa de Pinto, 120;ES;Miguel Vargas;87;Mulher Cisgenero;Homossexual;Indigena;Ensino Fundamental Completo;Feminino
684;Agressao;684;Sexual;Madrugada;Pátio Liz Aparecida, 359;XX;Srta. Eloá Vargas;55;Mulher Cisgenero;Bissexual;Pardo;Ensino Superior Completo;Masculino
685;Invalido;685;Moral;Tarde;Estrada João Vitor Silva, 589;SE;Gustavo Henrique Montenegro;101;Homem Cisgenero;Pansexual;Pardo;Pos-graduacao;Masculino
686;;686;Sexual;Madrugada;;;;88;;;;;
687;Violencia Domestica;687;Psicologica;Manha;Via Brenda Peixoto, 53;RO;Davi Lucca Campos;85;Mulher Transgenero;Pansexual;Indigena;Ensino Fundamental Completo;Masculino
688;Invalido;688;Sexual;Manha;Estrada de Vasconcelos, 693;MS;Benicio Barbosa;93;Mulher Transgenero;Assexual;Negro;Pos-graduacao;Feminino
689;Invalido;689;Patrimonial;Manha;Estrada Araújo, 478;TO;Mariane Araújo;28;Homem Transgenero;Assexual;Branco;Ensino Medio Completo;Feminino
690;Discriminacao;690;Moral;Noite;Passarela Pimenta, 479;RJ;João Guilherme Dias;110;Homem Cisgenero;Pansexual;Negro;Ensino Superior Incompleto;Masculino
691;Invalido;691;Patrimonial;Noite;Colônia de Teixeira, 149;MG;Cauã Duarte;5;Nao-Binario;Bissexual;Indigena;Ensino Medio Completo;Masculino
692;Assedio;692;Patrimonial;Madrugada;Chácara de Pacheco, 741;XX;Dr. Pietro Cassiano;29;Nao-Binario;Pansexual;Negro;Ensino Fundamental Incompleto;Feminino
693;Invalido;693;Moral;Madrugada;Estação Sales, 189;CE;Eloah Fogaça;19;Homem Transgenero;Pansexual;Branco;Ensino Superior Completo;Feminino
694;Assedio;694;Patrimonial;Tarde;Aeroporto Yuri da Mota, 569;XX;Igor Mendonça;77;Nao-Binario;Heterossexual;Negro;Ensino Superior Completo;Masculino
695;Discriminacao;695;Psicologica;Tarde;Favela de Freitas, 42;XX;Gabrielly Ramos;0;Mulher Cisgenero;Bissexual;Amarelo;Ensino Superior Incompleto;Feminino
696;Invalido;696;Sexual;Manha;Praça Pastor, 594;PI;Milena Barbosa;70;Homem Transgenero;Pansexual;Branco;Ensino Medio Incompleto;Masculino
697;Discriminacao;697;Fisica;Noite;Área da Mata, 517;XX;Maria Fernanda Rezende;36;Mulher Transgenero;Pansexual;Negro;Pos-graduacao;Masculino
698;Assedio;698;Sexual;Noite;Favela de da Mota, 754;PI;Guilherme Peixoto;nan;Nao-Binario;Assexual;Amarelo;Ensino Superior Completo;Masculino
699;;699;Moral;Madrugada;;;;67;;;;;
700;Assedio;700;Sexual;Manha;Rua Thomas Teixeira, 327;MT;Bianca da Mota;100;Homem Transgenero;Bissexual;Negro;Ensino Fundamental Incompleto;Masculino
701;;701;Psicologica;Noite;;;;58;;;;;
702;Discriminacao;702;Psicologica;Madrugada;Via Rhavi Silveira, 324;RN;Marcelo Viana;nan;Nao-Binario;Homossexual;Branco;Ensino Medio Completo;Feminino
703;Outros;703;Patrimonial;Noite;Praça Julia Gomes, 313;PA;Lucas Nogueira;nan;Homem Transgenero;Pansexual;Branco;Pos-graduacao;Masculino
704;Invalido;704;Psicologica;Manha;Rua de Martins, 676;RJ;Eloá Rios;109;Homem Cisgenero;Heterossexual;Branco;Pos-graduacao;Masculino
705;Invalido;705;Psicologica;Manha;Pátio Daniela Cirino, 884;GO;Júlia Santos;64;Homem Cisgenero;Bissexual;Branco;Ensino Superior Completo;Feminino
706;Discriminacao;706;Fisica;Tarde;Rodovia de Moura, 198;SE;Alícia Viana;9;Mulher Transgenero;Homossexual;Indigena;Ensino Fundamental Incompleto;Masculino
707;Agressao;707;Psicologica;Madrugada;Trevo Pietro Porto, 579;MT;Lara Macedo;51;Homem Transgenero;Bissexual;Amarelo;Ensino Superior Completo;Masculino
708;Outros;708;Patrimonial;Noite;Núcleo Cavalcanti, 382;XX;Antony Dias;30;Mulher Transgenero;Pansexual;Indigena;Ensino Superior Completo;Masculino
709;;709;Patrimonial;Madrugada;;;;78;;;;;
710;Outros;710;Patrimonial;Tarde;Estrada Yago Martins, 383;XX;Bella Mendonça;102;Homem Cisgenero;Bissexual;Pardo;Ensino Superior Completo;Feminino
711;Invalido;711;Moral;Madrugada;Passarela Olívia da Mota, 982;MG;Joaquim Cunha;9;Mulher Transgenero;Assexual;Amarelo;Ensino Medio Completo;Masculino
712;Invalido;712;Sexual;Manha;Viaduto de Castro, 452;SP;Nina Borges;34;Mulher Cisgenero;Heterossexual;Indigena;Ensino Fundamental Completo;Masculino
713;Assedio;713;Sexual;Noite;Pátio Fogaça, 599;CE;Emilly Viana;150;Mulher Transgenero;Assexual;Branco;Ensino Superior Incompleto;Feminino
714;Invalido;714;Sexual;Tarde;Vila de Albuquerque, 973;RJ;Carolina Gonçalves;31;Homem Transgenero;Heterossexual;Negro;Ensino Medio Completo;Masculino
715;Assedio;715;Patrimonial;Noite;Fazenda Montenegro, 191;SP;Davi da Mota;188;Mulher Cisgenero;Pansexual;Pardo;Ensino Fundamental Incompleto;Feminino
716;Discriminacao;716;Psicologica;Manha;Chácara Jade Azevedo, 609;BA;Arthur Gabriel Caldeira;163;Nao-Binario;Heterossexual;Amarelo;Ensino Superior Incompleto;Masculino
717;Discriminacao;717;Psicologica;Tarde;Lagoa Maysa da Cunha, 434;AC;Eduarda Cirino;nan;Homem Transgenero;Pansexual;Amarelo;Ensino Medio Completo;Masculino
718;Invalido;718;Moral;Manha;Aeroporto de da Rocha, 744;AL;Sr. Luiz Gustavo Pinto;26;Mulher Cisgenero;Bissexual;Amarelo;Ensino Superior Incompleto;Masculino
719;Agressao;719;Psicologica;Tarde;Conjunto de Caldeira, 387;BA;Ana Clara Duarte;105;Homem Cisgenero;Pansexual;Negro;Ensino Superior Completo;Masculino
720;;720;Moral;Madrugada;;;;97;;;;;
721;Invalido;721;Sexual;Manha;Chácara Macedo, 271;PE;Srta. Ana Liz da Rocha;37;Mulher Transgenero;Homossexual;Branco;Ensino Medio Incompleto;Masculino
722;Violencia Domestica;722;Patrimonial;Tarde;Travessa Peixoto, 577;XX;Erick Campos;30;Mulher Cisgenero;Pansexual;Negro;Pos-graduacao;Masculino
723;Agressao;723;Patrimonial;Tarde;Favela de Rodrigues, 299;XX;Dra. Maria Laura Gomes;29;Mulher Cisgenero;Heterossexual;Pardo;Ensino Superior Incompleto;Feminino
724;Violencia Domestica;724;Psicologica;Manha;Condomínio Josué Abreu, 603;RS;Isabel Aparecida;173;Homem Transgenero;Heterossexual;Branco;Ensino Superior Incompleto;Masculino
725;;725;Sexual;Madrugada;;;;106;;;;;
726;Discriminacao;726;Psicologica;Madrugada;Praia de Monteiro, 713;RS;Samuel Aparecida;175;Homem Cisgenero;Homossexual;Pardo;Ensino Medio Incompleto;Feminino
727;Invalido;727;Sexual;Madrugada;Trecho de Cavalcanti, 380;MA;Pedro Sampaio;109;Mulher Cisgenero;Homossexual;Branco;Ensino Fundamental Incompleto;Feminino
728;Outros;728;Psicologica;Manha;Estrada de Viana, 540;RR;Ana Sophia Montenegro;nan;Homem Cisgenero;Assexual;Amarelo;Ensino Medio Completo;Masculino
729;Invalido;729;Psicologica;Manha;Lago Alana Ribeiro, 630;RS;Leonardo Camargo;107;Homem Transgenero;Homossexual;Indigena;Ensino Fundamental Incompleto;Feminino
730;Assedio;730;Fisica;Noite;Largo de Oliveira, 85;XX;João Felipe Abreu;64;Homem Transgenero;Pansexual;Amarelo;Ensino Fundamental Completo;Masculino
731;Agressao;731;Fisica;Noite;Morro Paulo Carvalho, 365;BA;Gael Henrique da Cunha;12;Homem Transgenero;Pansexual;Indigena;Ensino Fundamental Incompleto;Masculino
732;Agressao;732;Fisica;Noite;Passarela Ravi Casa Grande, 787;MT;Miguel Carvalho;nan;Mulher Transgenero;Bissexual;Pardo;Ensino Superior Incompleto;Feminino
733;Assedio;733;Moral;Tarde;Avenida Barros, 431;MA;Dr. Gabriel Silva;191;Mulher Transgenero;Pansexual;Amarelo;Ensino Medio Incompleto;Feminino
